0.6727478358979466 0.6708185994337469 0.6100461227381315 0.6280849421848157
0.46509266071442296 0.4621687499177812 0.3877610463476657 0.3836058124600063
0.4871660971323483 0.4867677476340727 0.4111936697816756 0.4114155367372754
0.4859057105048509 0.4848618642536826 0.4120125237706079 0.4115831112397319
0.4975492593946458 0.49681000055940777 0.42132608991963344 0.4244828443910489
0.48764585079759004 0.48900175075802726 0.41034337098523904 0.4127566166893248
0.48909974033847375 0.49265919356306836 0.41503649931105907 0.41886440392550717
0.4817964169994529 0.4806607879760281 0.40859707101769205 0.4111962584549969
0.5101839138918649 0.5075643493606412 0.4375570031546856 0.43744938050963966
0.4882155669679845 0.479472442373447 0.41433733918186066 0.4090149385530436
0.48223657159682864 0.47543666842487325 0.40520517884597546 0.40127298474830253
0.4576876090871157 0.44904091138466107 0.37897893910749914 0.37414842957980127
0.43733149884727285 0.4358427059465402 0.3547920669411125 0.35520064797122797
0.40940517694365297 0.39684565850672376 0.3208357398221792 0.31565169832384354
0.37247076729739087 0.3655663248881481 0.28261067262621814 0.281314360588432
0.36241877941411865 0.35727441240860586 0.26270225012508247 0.26529714226687157
0.3508035523741912 0.34980149044790715 0.24364411417664442 0.24362942327302153
0.36186552063922983 0.36412167940890844 0.23329059406414177 0.23584633692749907
