0.429681027471951 0.4741140504010123 0.38407676828488024 0.42415431411812743
0.43295833991711624 0.4646201317531333 0.39787480033178085 0.420781503087222
0.3373619419914477 0.37560605514323375 0.3113089277694092 0.3394075469199841
0.28812442254743653 0.31609926366238367 0.26665601526885624 0.28992127244097565
0.22808683608080338 0.2495513683562182 0.21553683614942132 0.23466207082781085
0.20000440030787967 0.21587739640440926 0.19383159090490878 0.2086106441123715
0.16961911555052786 0.18674558393524993 0.16708138353959945 0.18307873186279372
0.1511219122321948 0.16091897079365217 0.1513915886649923 0.16128592566538838
0.1296985602929957 0.1400302550557291 0.13480306473403492 0.14508518285680425
0.12763246303355388 0.13267853387445977 0.13199102971516818 0.13862208895586917
0.12191153868652133 0.12067638045113335 0.12397103867631445 0.1266101527604671
0.11102215606418327 0.11107605970938093 0.11744911688170122 0.11940524108295641
